date,pred_w_speed,pred_w_dir,pred_temp,pred_pressure,pred_humidity,ture_w_speed,target
2020/7/13 14:45,5.4,175,27.4,1005,62,4.6,4.935
2020/7/13 15:00,5.8,172,27.2,1005,63,4.6,4.979
2020/7/13 15:15,5.9,170,27,1005,65,5.2,6.918
2020/7/13 15:30,5.9,169,26.9,1005,66,4.9,5.989
2020/7/13 15:45,5.8,167,26.7,1005,67,5.1,0.539
2020/7/13 16:00,5.9,166,26.6,1005,68,13.6,43.248
2020/7/13 16:15,5.9,166,26.4,1005,69,11.2,38.789
2020/7/13 16:30,5.8,169,26.3,1005,70,7.6,24.101
2020/7/13 16:45,5.7,172,26.2,1005,71,6.6,15.794
2020/7/13 17:00,5.6,175,26.1,1005,72,6.3,14.607
2020/7/13 17:15,5.6,178,25.9,1005,72,3.8,3.341
2020/7/13 17:30,5.6,179,25.8,1005,73,2.6,0.07
2020/7/13 17:45,5.6,180,25.7,1005,74,1.5,-0.517
2020/7/13 18:00,5.6,180,25.6,1005,75,0.7,-0.4
2020/7/13 18:15,5.6,181,25.5,1005,75,1.1,-0.351
2020/7/13 18:30,5.5,182,25.4,1005,76,1.1,-0.265
2020/7/13 18:45,5.4,182,25.3,1005,77,1,-0.27
2020/7/13 19:00,5.3,183,25.2,1005,78,0.3,-0.214
2020/7/13 19:15,5.3,183,25.1,1005,78,0.6,-0.24
2020/7/13 19:30,5.4,183,25,1005,79,1.9,-0.254
2020/7/13 19:45,5.4,182,24.9,1006,80,3.5,1.692
2020/7/13 20:00,5.5,182,24.8,1006,81,3.2,0.981
2020/7/13 20:15,5.5,182,24.8,1006,81,3.1,1.093
2020/7/13 20:30,5.5,182,24.7,1006,82,2,-0.074
2020/7/13 20:45,5.4,182,24.7,1006,82,1.1,-0.232
2020/7/13 21:00,5.4,182,24.6,1006,83,1.4,-0.224
2020/7/13 21:15,5.4,183,24.6,1006,83,1.5,-0.226
2020/7/13 21:30,5.4,186,24.6,1006,83,1.2,-0.241
2020/7/13 21:45,5.5,189,24.5,1006,84,0.9,-0.218
2020/7/13 22:00,5.5,193,24.5,1006,84,0.8,-0.216
2020/7/13 22:15,5.6,196,24.5,1006,84,0.4,-0.226
2020/7/13 22:30,5.6,199,24.5,1006,84,0.6,-0.218
2020/7/13 22:45,5.6,202,24.5,1006,85,0.4,-0.222
2020/7/13 23:00,5.6,205,24.5,1006,85,0.3,-0.218
2020/7/13 23:15,5.7,208,24.5,1006,85,0.5,-0.223
2020/7/13 23:30,5.6,211,24.5,1006,85,0.2,-0.207
2020/7/13 23:45,5.6,213,24.5,1006,85,0.2,-0.224
2020/7/14 0:00,4.2,223,23.6,1007,81,0.4,-0.232
2020/7/14 0:15,4,224,23.6,1007,81,1.4,-0.199
2020/7/14 0:30,4,227,23.5,1007,82,1.1,-0.205
2020/7/14 0:45,3.8,229,23.5,1007,83,0.8,-0.221
2020/7/14 1:00,3.8,233,23.4,1007,84,1.4,-0.221
2020/7/14 1:15,4,236,23.4,1007,84,1.6,-0.202
2020/7/14 1:30,4.3,241,23.3,1007,85,0.8,-0.197
2020/7/14 1:45,4.8,244,23.3,1007,86,0.7,-0.194
2020/7/14 2:00,5.2,247,23.2,1007,87,1.6,-0.19
2020/7/14 2:15,5.3,249,23.1,1007,87,1.1,-0.202
2020/7/14 2:30,5.3,253,23,1007,87,0.8,-0.173
2020/7/14 2:45,5.3,255,22.9,1006,88,1.2,-0.169
2020/7/14 3:00,5.3,258,22.8,1006,88,1.4,-0.183
2020/7/14 3:15,5.2,260,22.6,1006,88,1.1,-0.194
2020/7/14 3:30,4.9,263,22.5,1006,88,0.9,-0.169
2020/7/14 3:45,4.7,266,22.4,1006,89,0.8,-0.182
2020/7/14 4:00,4.5,270,22.3,1006,89,1.1,-0.193
2020/7/14 4:15,4.4,273,22.2,1006,89,0.6,-0.177
2020/7/14 4:30,4.4,274,22.1,1006,89,0.7,-0.177
2020/7/14 4:45,4.4,276,22.1,1006,89,1,-0.18
2020/7/14 5:00,4.4,278,22,1006,89,1.3,-0.178
2020/7/14 5:15,4.5,279,22.1,1006,89,1.5,-0.167
2020/7/14 5:30,4.5,279,22.2,1006,88,1.5,-0.167
2020/7/14 5:45,4.5,279,22.4,1006,87,2.1,-0.177
2020/7/14 6:00,4.5,279,22.5,1006,86,2,-0.194
2020/7/14 6:15,4.4,279,22.7,1006,85,0.8,-0.205
2020/7/14 6:30,4.2,280,23,1006,84,1.2,-0.178
2020/7/14 6:45,3.9,282,23.3,1007,82,2.2,-0.168
2020/7/14 7:00,3.7,283,23.6,1007,81,2.7,-0.147
2020/7/14 7:15,3.5,283,23.9,1007,79,2.7,0.084
2020/7/14 7:30,3.4,285,24.2,1007,78,2.2,-0.044
2020/7/14 7:45,3.4,287,24.6,1007,77,2.2,-0.203
2020/7/14 8:00,3.3,290,24.9,1007,76,3,-0.028
2020/7/14 8:15,3.3,290,25.3,1007,74,3.4,1.354
2020/7/14 8:30,3.4,287,25.6,1007,73,3.6,2.44
2020/7/14 8:45,3.5,285,26,1007,72,4.1,3.422
2020/7/14 9:00,3.7,283,26.3,1007,71,4.1,3.754
2020/7/14 9:15,3.8,282,26.7,1007,69,4.1,3.808
2020/7/14 9:30,3.8,284,27,1007,68,4.2,3.68
2020/7/14 9:45,3.7,284,27.3,1007,66,4.3,4.346
2020/7/14 10:00,3.7,286,27.6,1007,65,4.7,5.773
2020/7/14 10:15,3.7,286,27.9,1007,64,5,6.72
2020/7/14 10:30,3.6,284,28.1,1007,63,5.1,7.053
2020/7/14 10:45,3.6,283,28.4,1007,62,4.7,6.329
2020/7/14 11:00,3.5,282,28.6,1007,61,4.3,4.671
2020/7/14 11:15,3.4,278,28.8,1007,60,4.7,5.144
2020/7/14 11:30,3.5,275,28.9,1007,59,4.5,5.327
2020/7/14 11:45,3.5,270,29.1,1006,59,4.6,5.383
2020/7/14 12:00,3.6,268,29.2,1006,58,4,3.704
2020/7/14 12:15,3.6,264,29.3,1006,58,4.2,3.898
2020/7/14 12:30,3.7,259,29.4,1006,58,3.8,2.971
2020/7/14 12:45,3.9,253,29.4,1006,58,3.5,2.188
2020/7/14 13:00,4,249,29.5,1006,58,4,3.338
2020/7/14 13:15,4.2,245,29.5,1006,58,3.6,2.249
2020/7/14 13:30,4.4,242,29.5,1006,58,3.7,2.219
2020/7/14 13:45,4.7,238,29.6,1005,58,3.6,2.132
2020/7/14 14:00,5,236,29.6,1005,58,3.6,1.912
2020/7/14 14:15,5.2,234,29.6,1005,58,3.7,1.961
2020/7/14 14:30,5.4,233,29.6,1005,58,3.5,2.048
2020/7/14 14:45,5.5,233,29.5,1005,59,3.6,2.308
2020/7/14 15:00,5.6,233,29.5,1005,59,3.5,2.162
2020/7/14 15:15,5.6,233,29.5,1005,59,3.9,3.342
2020/7/14 15:30,5.6,234,29.5,1005,59,4,3.673
2020/7/14 15:45,5.6,235,29.5,1004,59,4,3.416
2020/7/14 16:00,5.5,236,29.5,1004,59,3.9,3.51
2020/7/14 16:15,5.5,238,29.5,1004,59,3.6,2.147
2020/7/14 16:30,5.6,240,29.4,1004,60,3.1,1.027
2020/7/14 16:45,5.5,242,29.3,1004,60,3.1,1.172
2020/7/14 17:00,5.6,243,29.2,1004,61,2.9,0.666
2020/7/14 17:15,5.5,245,29.2,1004,61,2.3,-0.03
2020/7/14 17:30,5.5,249,29.1,1004,62,2.8,0.423
2020/7/14 17:45,5.4,252,29,1004,62,2.9,0.267
2020/7/14 18:00,5.4,255,28.9,1004,63,2.2,-0.17
2020/7/14 18:15,5.3,258,28.7,1004,64,2,-0.109
2020/7/14 18:30,5.2,261,28.5,1004,65,3,0.497
2020/7/14 18:45,5,265,28.2,1004,66,3.1,0.594
2020/7/14 19:00,4.9,269,28,1004,67,3.8,2.545
2020/7/14 19:15,4.9,272,27.8,1004,67,3.9,2.971
2020/7/14 19:30,4.8,276,27.6,1004,68,4.6,4.686
2020/7/14 19:45,4.8,280,27.3,1005,69,4.5,5.055
2020/7/14 20:00,4.7,283,27.1,1005,70,4.8,5.744
2020/7/14 20:15,4.6,286,26.9,1005,70,4.4,4.533
2020/7/14 20:30,4.5,288,26.8,1005,71,3.7,2.546
2020/7/14 20:45,4.5,290,26.6,1005,72,3.1,1.155
2020/7/14 21:00,4.4,291,26.5,1005,73,2.6,0.33
2020/7/14 21:15,4.3,292,26.3,1005,73,3.2,1.123
2020/7/14 21:30,4.4,290,26.2,1005,74,3.6,2.187
2020/7/14 21:45,4.4,288,26.1,1005,74,3.5,1.656
2020/7/14 22:00,4.5,287,26,1005,75,4.1,3.433
2020/7/14 22:15,4.5,286,25.8,1005,75,5.2,8.262
2020/7/14 22:30,4.3,285,25.7,1005,76,5.7,10.216
2020/7/14 22:45,4.2,285,25.6,1005,77,5.9,11.878
2020/7/14 23:00,4.1,284,25.5,1005,78,6.7,16.931
2020/7/14 23:15,4,284,25.4,1005,78,6.3,14.255
2020/7/14 23:30,4,286,25.3,1005,79,6.4,15.197
2020/7/14 23:45,3.9,288,25.2,1005,79,6.4,14.337
2020/7/15 0:00,6.8,284,25.8,1005,63,6.2,14.275
2020/7/15 0:15,6.6,286,25.6,1005,63,5.6,9.629
2020/7/15 0:30,6.5,287,25.5,1005,64,5.2,7.986
2020/7/15 0:45,6.4,288,25.4,1005,64,5.3,8.492
2020/7/15 1:00,6.3,290,25.3,1005,65,5.3,8.97
2020/7/15 1:15,6.1,291,25.1,1005,65,5.3,8.504
2020/7/15 1:30,6,293,25,1005,66,4.8,5.979
2020/7/15 1:45,6,295,24.9,1004,67,4.8,5.686
2020/7/15 2:00,5.8,297,24.8,1004,68,5,7.087
2020/7/15 2:15,5.7,299,24.7,1004,68,5.2,7.534
2020/7/15 2:30,5.7,301,24.6,1004,69,5.1,7.295
2020/7/15 2:45,5.6,303,24.5,1004,70,5.1,6.866
2020/7/15 3:00,5.5,304,24.4,1004,71,4.7,5.429
2020/7/15 3:15,5.5,305,24.2,1004,72,4.8,5.938
2020/7/15 3:30,5.3,304,24.1,1004,73,4.8,6.089
2020/7/15 3:45,5.2,305,24,1004,74,4.7,5.213
2020/7/15 4:00,5.1,305,23.9,1004,75,4.1,3.831
2020/7/15 4:15,5,304,23.8,1004,75,4.1,3.569
2020/7/15 4:30,5.1,302,23.7,1004,76,4,3.573
2020/7/15 4:45,5,300,23.6,1005,77,4.2,3.882
2020/7/15 5:00,5,299,23.5,1005,78,4.1,3.711
2020/7/15 5:15,4.9,297,23.6,1005,78,4.4,4.525
2020/7/15 5:30,4.8,296,23.7,1005,78,4.5,4.518
2020/7/15 5:45,4.7,295,23.8,1005,79,4.5,4.729
2020/7/15 6:00,4.5,295,23.9,1005,79,4,3.456
2020/7/15 6:15,4.3,293,24,1005,79,3.8,2.611
2020/7/15 6:30,4.1,293,24.3,1005,78,3.9,3.052
2020/7/15 6:45,4,292,24.5,1005,77,4,3.463
2020/7/15 7:00,3.8,292,24.8,1005,76,3.8,2.758
2020/7/15 7:15,3.6,289,25.1,1005,75,3.7,2.49
2020/7/15 7:30,3.4,287,25.4,1005,74,4.1,3.466
2020/7/15 7:45,3.3,284,25.8,1005,73,3.7,2.548
2020/7/15 8:00,3.2,281,26.1,1005,72,3.9,2.601
2020/7/15 8:15,3,278,26.5,1005,71,3.7,1.908
2020/7/15 8:30,3.1,274,26.8,1005,70,4.6,4.826
2020/7/15 8:45,3.2,270,27.1,1005,69,5.1,6.913
2020/7/15 9:00,3.3,268,27.4,1005,68,4.5,4.741
2020/7/15 9:15,3.3,265,27.6,1005,67,4.9,6.218
2020/7/15 9:30,3.3,263,27.8,1005,66,4.5,4.941
2020/7/15 9:45,3.4,262,28.1,1005,65,4.3,3.891
2020/7/15 10:00,3.5,260,28.3,1005,64,4.3,4.08
2020/7/15 10:15,3.5,258,28.5,1005,64,4.1,3.255
2020/7/15 10:30,3.5,255,28.7,1005,63,4.1,2.669
2020/7/15 10:45,3.4,253,28.9,1004,62,3.6,1.809
2020/7/15 11:00,3.5,250,29.1,1004,61,3.9,2.893
2020/7/15 11:15,3.6,246,29.2,1004,60,4.5,4.61
2020/7/15 11:30,3.7,241,29.3,1004,60,4.7,5.376
2020/7/15 11:45,3.7,236,29.4,1004,59,5.5,9.198
2020/7/15 12:00,3.8,231,29.5,1004,59,5,7.396
2020/7/15 12:15,4,228,29.5,1004,59,5.3,8.97
2020/7/15 12:30,4.2,225,29.6,1004,59,5.2,7.609
2020/7/15 12:45,4.4,221,29.7,1003,58,5.1,7.094
2020/7/15 13:00,4.6,219,29.8,1003,58,5.1,6.11
2020/7/15 13:15,4.8,217,29.8,1003,58,4.8,5.82
2020/7/15 13:30,4.9,215,29.8,1003,58,4.4,4.676
2020/7/15 13:45,5.1,212,29.9,1003,59,3.9,3.552
2020/7/15 14:00,5.2,210,29.9,1003,59,4.1,2.629
2020/7/15 14:15,5.3,207,29.9,1003,59,4.2,3.308
2020/7/15 14:30,5.4,205,29.8,1003,60,4.2,3.571
2020/7/15 14:45,5.6,202,29.8,1002,60,4.3,3.888
2020/7/15 15:00,5.8,200,29.7,1002,61,4.6,4.419
2020/7/15 15:15,5.9,198,29.7,1002,61,4.6,4.977
2020/7/15 15:30,5.9,197,29.6,1002,62,4.4,4.515
2020/7/15 15:45,6,195,29.5,1002,63,4.9,6.463
2020/7/15 16:00,6.1,193,29.4,1002,64,5.4,8.73
2020/7/15 16:15,6.1,192,29.2,1002,64,5.7,9.908
2020/7/15 16:30,6.2,191,29.1,1002,65,6,12.61
2020/7/15 16:45,6.2,191,29,1002,66,5.9,11.323
2020/7/15 17:00,6.3,190,28.9,1002,67,6,11.472
2020/7/15 17:15,6.4,190,28.8,1002,67,6.1,11.226
2020/7/15 17:30,6.5,191,28.7,1002,68,6.1,11.589
2020/7/15 17:45,6.6,191,28.6,1002,68,6.5,14.608
2020/7/15 18:00,6.7,192,28.5,1002,69,6.3,12.487
2020/7/15 18:15,6.9,193,28.3,1002,69,5.9,11.995
2020/7/15 18:30,7,193,28.2,1002,70,6.3,14.59
2020/7/15 18:45,7.1,194,28.1,1002,70,6.3,12.519
2020/7/15 19:00,7.2,194,28,1002,71,6.6,15.068
2020/7/15 19:15,7.3,196,27.9,1002,71,6.4,14.7
2020/7/15 19:30,7.4,196,27.8,1002,71,6.7,15.806
2020/7/15 19:45,7.5,197,27.8,1002,72,6.9,18.22
2020/7/15 20:00,7.7,197,27.7,1002,72,6.4,13.037
2020/7/15 20:15,7.7,199,27.7,1002,72,5.9,10.944
2020/7/15 20:30,7.7,200,27.7,1002,72,5.8,9.951
2020/7/15 20:45,7.8,201,27.6,1003,72,6.2,13.593
2020/7/15 21:00,7.9,202,27.6,1003,72,6.4,14.885
2020/7/15 21:15,7.8,203,27.6,1003,72,6.3,13.429
2020/7/15 21:30,7.8,206,27.5,1003,73,6.1,13.034
2020/7/15 21:45,7.8,208,27.5,1003,74,5.9,11.563
2020/7/15 22:00,7.8,211,27.4,1003,75,5.9,10.511
2020/7/15 22:15,7.6,214,27.3,1003,76,5.8,10.355
2020/7/15 22:30,7.3,218,27.2,1003,77,5.8,10.835
2020/7/15 22:45,7,222,27.1,1003,78,5.4,8.424
2020/7/15 23:00,6.8,227,27,1003,79,5.2,6.959
2020/7/15 23:15,6.5,233,26.9,1003,79,4.7,5.518
2020/7/15 23:30,6.2,240,26.8,1003,79,4.7,4.845
2020/7/15 23:45,6.1,248,26.7,1004,79,4.1,3.181
2020/7/16 0:00,7.6,256,26.7,1004,70,4.3,3.379
2020/7/16 0:15,7.7,257,26.7,1004,69,4,2.567
2020/7/16 0:30,7.6,258,26.6,1004,69,3.9,2.258
2020/7/16 0:45,7.6,259,26.5,1004,70,3.2,0.628
2020/7/16 1:00,7.4,259,26.4,1004,70,2.9,0.264
2020/7/16 1:15,7.3,260,26.3,1004,70,3,0.414
2020/7/16 1:30,7.2,260,26.2,1004,71,3,0.308
2020/7/16 1:45,7,260,26.1,1004,72,3.1,0.103
2020/7/16 2:00,6.9,261,26,1004,73,2.7,-0.056
2020/7/16 2:15,6.7,261,25.9,1004,74,2.9,-0.129
2020/7/16 2:30,6.6,260,25.8,1004,75,2.9,0.036
2020/7/16 2:45,6.4,261,25.7,1004,76,3,0.172
2020/7/16 3:00,6.3,261,25.6,1004,77,2.9,0.208
2020/7/16 3:15,6.1,261,25.5,1004,77,3.7,2.178
2020/7/16 3:30,6,259,25.4,1004,78,4,2.908
2020/7/16 3:45,5.8,259,25.3,1004,78,4.2,3.018
2020/7/16 4:00,5.7,258,25.2,1004,79,3.8,2.625
2020/7/16 4:15,5.5,257,25.1,1004,79,4.1,3.245
2020/7/16 4:30,5.4,256,25,1004,80,4.2,3.956
2020/7/16 4:45,5.3,256,24.9,1004,81,3.8,2.597
2020/7/16 5:00,5.1,254,24.8,1004,82,3.8,2.406
2020/7/16 5:15,4.9,253,24.8,1004,82,4.2,3.474
2020/7/16 5:30,4.8,252,24.9,1004,82,4,2.914
2020/7/16 5:45,4.7,252,25,1004,81,3.5,1.744
2020/7/16 6:00,4.7,250,25.1,1004,81,3.7,1.872
2020/7/16 6:15,4.5,249,25.2,1004,81,3.2,0.732
2020/7/16 6:30,4.3,247,25.4,1004,80,3.2,0.713
2020/7/16 6:45,4.3,246,25.6,1004,79,2.8,0.155
2020/7/16 7:00,4.1,244,25.8,1004,78,2.8,0.075
2020/7/16 7:15,3.9,243,26,1004,77,2.7,-0.049
2020/7/16 7:30,3.8,240,26.3,1004,76,2.8,0.503
2020/7/16 7:45,3.7,237,26.5,1004,75,3.2,1.148
2020/7/16 8:00,3.6,234,26.8,1004,74,3.6,1.852
2020/7/16 8:15,3.6,232,27,1004,72,2.9,0.369
2020/7/16 8:30,3.7,229,27.3,1004,71,2.7,-0.064
2020/7/16 8:45,3.9,228,27.5,1004,70,2.2,-0.225
2020/7/16 9:00,4,226,27.8,1004,69,2.3,-0.311
2020/7/16 9:15,4.2,224,28,1004,68,2.7,-0.119
2020/7/16 9:30,4.4,223,28.1,1004,67,2.9,0.152
2020/7/16 9:45,4.5,223,28.3,1004,66,3.3,1.26
2020/7/16 10:00,4.7,222,28.4,1004,65,3.3,0.822
2020/7/16 10:15,4.9,221,28.6,1004,65,3.6,2.563
2020/7/16 10:30,4.9,219,28.7,1004,65,4.9,6.567
2020/7/16 10:45,4.9,218,28.9,1004,64,4.7,6.362
2020/7/16 11:00,4.9,216,29,1004,64,5.4,8.037
2020/7/16 11:15,5,214,29.2,1004,64,5.7,10.063
2020/7/16 11:30,5.1,211,29.3,1004,63,6.1,12.624
2020/7/16 11:45,5.1,207,29.4,1004,63,6.9,18.753
2020/7/16 12:00,5.1,204,29.5,1004,62,7.3,22.483
2020/7/16 12:15,5.2,200,29.5,1004,62,7.1,19.59
2020/7/16 12:30,5.4,196,29.6,1004,62,7.1,18.956
2020/7/16 12:45,5.5,192,29.6,1003,61,6.9,18.701
2020/7/16 13:00,5.8,188,29.7,1003,61,7.1,18.799
2020/7/16 13:15,5.9,185,29.7,1003,61,6.7,16.826
2020/7/16 13:30,6.1,182,29.6,1003,62,6.8,16.826
2020/7/16 13:45,6.2,179,29.6,1003,62,6.8,16.826
2020/7/16 14:00,6.4,176,29.5,1003,63,6.8,16.826
2020/7/16 14:15,6.6,175,29.5,1003,63,6.8,16.826
2020/7/16 14:30,6.8,173,29.5,1003,63,6.8,16.826
2020/7/16 14:45,7,172,29.4,1002,63,7.7,23.742
2020/7/16 15:00,7.2,170,29.4,1002,63,7.7,26.996
2020/7/16 15:15,7.4,170,29.4,1002,63,7.5,23.37
2020/7/16 15:30,7.5,169,29.4,1002,63,7.6,24.214
2020/7/16 15:45,7.6,169,29.4,1002,62,7.8,23.812
2020/7/16 16:00,7.7,169,29.4,1002,62,7.8,26.108
2020/7/16 16:15,7.7,169,29.4,1002,62,8.1,27.082
2020/7/16 16:30,7.7,169,29.4,1002,62,7.9,26.101
2020/7/16 16:45,7.7,169,29.3,1002,63,7.7,26.775
2020/7/16 17:00,7.7,169,29.3,1002,63,8,25.96
2020/7/16 17:15,7.9,168,29.2,1002,63,7.5,22.706
2020/7/16 17:30,8,168,29.1,1002,64,7.6,23.512
2020/7/16 17:45,8.1,167,28.9,1002,65,7.2,21.088
2020/7/16 18:00,8.2,167,28.8,1002,66,7.3,20.934
2020/7/16 18:15,8.4,166,28.6,1002,67,7,19.163
2020/7/16 18:30,8.7,166,28.4,1002,68,7.3,21.426
2020/7/16 18:45,8.8,165,28.1,1002,70,6.6,17.371
2020/7/16 19:00,9,165,27.9,1002,71,7.4,21.171
2020/7/16 19:15,9.2,166,27.8,1002,72,8.2,27.569
2020/7/16 19:30,9.2,167,27.7,1002,73,7.5,21.877
2020/7/16 19:45,9.3,168,27.6,1003,74,7.3,20.256
2020/7/16 20:00,9.4,169,27.5,1003,75,7.2,20.236
2020/7/16 20:15,9.3,170,27.4,1003,75,7.5,22.215
2020/7/16 20:30,9.4,171,27.4,1003,75,7.5,22.215
2020/7/16 20:45,9.4,173,27.3,1003,76,8.3,30.007
2020/7/16 21:00,9.4,175,27.3,1003,76,8.4,30.902
2020/7/16 21:15,9.3,176,27.3,1003,76,8.2,27.723
2020/7/16 21:30,9.2,178,27.3,1003,76,7.6,24.477
2020/7/16 21:45,9.1,179,27.4,1003,76,6.9,20.273
2020/7/16 22:00,9,181,27.4,1003,76,6.8,20.379
2020/7/16 22:15,8.8,183,27.4,1003,76,7.1,20.245
2020/7/16 22:30,8.6,187,27.4,1003,77,7.8,25.224
2020/7/16 22:45,8.3,190,27.3,1004,77,8,28.89
2020/7/16 23:00,8.1,194,27.3,1004,78,8.3,31.694
2020/7/16 23:15,7.8,199,27.3,1004,78,8.2,28.615
2020/7/16 23:30,7.3,204,27.3,1004,78,7.8,24.927
2020/7/16 23:45,7,210,27.2,1004,78,8,26.627
2020/7/17 0:00,6.6,216,27.7,1004,73,8.1,27.835
2020/7/17 0:15,6.3,219,27.6,1004,73,8.5,31.369
2020/7/17 0:30,6.1,220,27.5,1004,73,8,30.169
2020/7/17 0:45,5.9,222,27.3,1004,74,7.8,29.142
2020/7/17 1:00,5.7,222,27.2,1004,74,8.1,29.758
2020/7/17 1:15,5.6,223,27,1004,74,7.4,23.332
2020/7/17 1:30,5.5,222,26.9,1004,75,7.3,22.672
2020/7/17 1:45,5.4,222,26.8,1004,75,6.8,18.506
2020/7/17 2:00,5.3,221,26.7,1004,76,6.8,18.711
2020/7/17 2:15,5.2,220,26.6,1004,76,6.5,16.127
2020/7/17 2:30,5.1,218,26.5,1004,77,5.9,12.441
2020/7/17 2:45,4.9,215,26.4,1004,78,5.6,9.977
2020/7/17 3:00,4.8,213,26.3,1004,79,5.8,11.679
2020/7/17 3:15,4.7,212,26.2,1004,79,5.8,11.154
2020/7/17 3:30,4.8,211,26.1,1004,80,6.1,12.204
2020/7/17 3:45,4.8,210,26.1,1004,80,5.5,9.233
2020/7/17 4:00,4.8,210,26,1004,81,5,6.627
2020/7/17 4:15,4.8,210,26,1004,81,4.4,4.234
2020/7/17 4:30,4.9,209,26,1004,81,4.5,4.752
2020/7/17 4:45,5.1,210,25.9,1004,82,4.3,3.959
2020/7/17 5:00,5.1,209,25.9,1004,82,4.6,5.15
2020/7/17 5:15,5.1,209,26,1004,82,4.9,6.151
2020/7/17 5:30,5.1,208,26.1,1004,81,4.8,6.101
2020/7/17 5:45,5.1,207,26.3,1004,80,3.9,2.642
2020/7/17 6:00,5.1,206,26.4,1004,79,3.6,1.887
2020/7/17 6:15,5,206,26.6,1004,79,3.7,2.192
2020/7/17 6:30,4.8,206,26.8,1004,78,3.4,1.636
2020/7/17 6:45,4.6,207,26.9,1005,77,3.2,0.911
2020/7/17 7:00,4.4,207,27.1,1005,76,3.2,0.873
2020/7/17 7:15,4.3,209,27.3,1005,75,3.7,2.315
2020/7/17 7:30,4.5,212,27.4,1005,74,3.9,2.817
2020/7/17 7:45,4.6,214,27.5,1005,73,3.5,1.872
2020/7/17 8:00,4.8,217,27.6,1005,72,3.5,1.758
2020/7/17 8:15,4.8,218,27.8,1005,72,4.1,3.863
2020/7/17 8:30,4.7,218,27.9,1005,71,4.6,4.985
2020/7/17 8:45,4.6,219,28,1005,70,4,3.104
2020/7/17 9:00,4.5,219,28.1,1005,69,4.5,4.734
2020/7/17 9:15,4.4,218,28.2,1005,69,4.5,4.825
2020/7/17 9:30,4.4,216,28.4,1005,68,4.6,5.302
2020/7/17 9:45,4.5,214,28.5,1005,67,4.3,4.934
2020/7/17 10:00,4.5,212,28.7,1005,66,4.2,4.517
2020/7/17 10:15,4.5,209,28.9,1005,65,4.1,3.482
2020/7/17 10:30,4.6,206,29,1005,65,4.3,4.237
2020/7/17 10:45,4.6,204,29.1,1005,64,3.8,2.239
2020/7/17 11:00,4.7,201,29.2,1005,64,3.5,1.702
2020/7/17 11:15,4.8,198,29.2,1005,64,3.5,1.983
2020/7/17 11:30,4.9,194,29.2,1005,64,3.9,2.982
2020/7/17 11:45,4.9,192,29.3,1005,64,4.1,3.043
2020/7/17 12:00,4.9,188,29.3,1005,64,4.4,4.98
2020/7/17 12:15,5.1,186,29.3,1005,64,5.2,7.589
2020/7/17 12:30,5.2,183,29.3,1005,64,5.2,7.827
2020/7/17 12:45,5.4,181,29.4,1004,64,5,7.64
2020/7/17 13:00,5.5,180,29.4,1004,64,5.3,7.131
2020/7/17 13:15,5.7,178,29.4,1004,64,5.1,6.575
2020/7/17 13:30,5.9,175,29.4,1004,64,5.2,7.171
2020/7/17 13:45,6,173,29.5,1004,64,0,0
2020/7/17 14:00,6.3,171,29.5,1004,64,4.5,-0.4
2020/7/17 14:15,6.5,169,29.5,1004,64,4.9,5.712
2020/7/17 14:30,6.6,168,29.4,1004,64,5,6.397
2020/7/17 14:45,6.8,166,29.4,1003,65,4.6,5.254
2020/7/17 15:00,7,164,29.3,1003,65,4.4,4.701
2020/7/17 15:15,7.1,163,29.3,1003,65,4.6,5.598
2020/7/17 15:30,7.3,162,29.3,1003,65,4.7,5.69
2020/7/17 15:45,7.4,160,29.3,1003,64,4,3.412
2020/7/17 16:00,7.6,159,29.3,1003,64,4.6,5.066
2020/7/17 16:15,7.8,157,29.2,1003,65,3.7,2.054
2020/7/17 16:30,8.1,155,29,1003,66,2.6,0.692
2020/7/17 16:45,8.4,152,28.8,1003,68,2.4,-0.045
2020/7/17 17:00,8.6,150,28.6,1003,69,2.8,0.108
2020/7/17 17:15,8.9,149,28.4,1003,70,2.8,0.122
2020/7/17 17:30,8.9,148,28.3,1003,71,3.1,1.235
2020/7/17 17:45,8.9,147,28.2,1003,72,3,0.213
2020/7/17 18:00,8.9,146,28.1,1003,73,2.5,0.336
2020/7/17 18:15,9,145,28,1003,73,3.6,2.108
2020/7/17 18:30,9,145,27.9,1003,73,5.6,9.09
2020/7/17 18:45,9,144,27.8,1003,74,6,11.734
2020/7/17 19:00,9,143,27.7,1003,74,6.3,14.517
2020/7/17 19:15,9,143,27.7,1003,74,6.6,15.894
2020/7/17 19:30,8.9,143,27.6,1003,73,7.4,22.182
2020/7/17 19:45,9,142,27.6,1004,72,7.1,21.199
2020/7/17 20:00,8.9,142,27.5,1004,71,10.9,32.622
2020/7/17 20:15,8.9,142,27.5,1004,71,8.5,30.868
2020/7/17 20:30,8.9,143,27.5,1004,70,7.2,22.939
2020/7/17 20:45,8.9,143,27.5,1004,69,6.3,13.59
2020/7/17 21:00,8.9,144,27.5,1004,68,5,6.864
2020/7/17 21:15,9,145,27.4,1004,69,4.6,4.602
2020/7/17 21:30,9.1,146,27.3,1004,71,3.4,2.064
2020/7/17 21:45,9.2,148,27.2,1004,72,3.8,2.007
2020/7/17 22:00,9.3,149,27.1,1004,74,4.2,3.582
